Date,Primary,Industry,Employment,name
2015 Q4,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",32.7,"Electricity,Gas"
2015 Q4,E.Const,30 Building Construction,254.2,Construction
2015 Q4,E.Const,31 Heavy and Civil Engineering Construction,73.7,Construction
2015 Q4,E.Const,32 Construction Services,706.5,Construction
2015 Q4,F.Wholesale,"
33 Basic Material Wholesaling",92.7,Wholesale
2015 Q4,F.Wholesale,34 Machinery and Equipment Wholesaling,100.6,Wholesale
2015 Q4,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,21.8,Wholesale
2015 Q4,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",64.1,Wholesale
2015 Q4,F.Wholesale,37 Other Goods Wholesaling,76.5,Wholesale
2015 Q4,F.Wholesale,38 Commission-Based Wholesaling,7.7,Wholesale
2015 Q4,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,11.5,Retail Trade
2015 Q4,G.MVMVPR,40 Fuel Retailing,36.5,Retail Trade
2015 Q4,G.MVMVPR,41 Food Retailing,395.5,Retail Trade
2015 Q4,G.MVMVPR,42 Other Store-Based Retailing,701.5,Retail Trade
2015 Q4,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,12.7,Retail Trade
2015 Q4,H.AFS,44 Accommodation,112.1,Accommodation&Food
2015 Q4,H.AFS,45 Food and Beverage Services,717.9,Accommodation&Food
2015 Q4,I.TPW,46 Road Transport,253.9,Transport
2015 Q4,I.TPW,47 Rail Transport,45.3,Transport
2015 Q4,I.TPW,48 Water Transport,3.7,Transport
2015 Q4,I.TPW,49 Air and Space Transport,55.9,Transport
2015 Q4,I.TPW,50 Other Transport,8.9,Transport
2015 Q4,I.TPW,51 Postal and Courier Pick-up and Delivery Services,89.3,Transport
2015 Q4,I.TPW,52 Transport Support Services,88.7,Transport
2015 Q4,I.TPW,53 Warehousing and Storage Services,60.5,Transport
2015 Q4,J.IMT,54 Publishing (except Internet and Music Publishing),37.1,Media&telecom
2015 Q4,J.IMT,55 Motion Picture and Sound Recording Activities,33.9,Media&telecom
2015 Q4,J.IMT,56 Broadcasting (except Internet),29.8,Media&telecom
2015 Q4,J.IMT,57 Internet Publishing and Broadcasting,0.7,Media&telecom
2015 Q4,J.IMT,58 Telecommunications Services,97.9,Media&telecom
2015 Q4,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",8.9,Media&telecom
2015 Q4,J.IMT,60 Library and Other Information Services,11.1,Media&telecom
2015 Q4,K.FIS,62 Finance,224.4,Financial
2015 Q4,K.FIS,63 Insurance and Superannuation Funds,90,Financial
2015 Q4,K.FIS,64 Auxiliary Finance and Insurance Services,138.4,Financial
2015 Q4,L.RHRES,66 Rental and Hiring Services (except Real Estate),40.9,Retal&Realestate
2015 Q4,L.RHRES,67 Property Operators and Real Estate Services,172.7,Retal&Realestate
2015 Q4,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",817.4,Professional&Scientific
2015 Q4,M.PSTS,70 Computer System Design and Related Services,190.6,Professional&Scientific
2015 Q4,N.ASS,72 Administrative Services,208.7,Administrative
2015 Q4,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",208.1,Administrative
2015 Q4,O.PAS,75 Public Administration,507.6,Public
2015 Q4,O.PAS,76 Defence,29.3,Public
2015 Q4,O.PAS,"77 Public Order, Safety and Regulatory Services",193.3,Public
2015 Q4,P.EDUTRA,80 Preschool and School Education,520.8,Education
2015 Q4,P.EDUTRA,81 Tertiary Education,237.5,Education
2015 Q4,P.EDUTRA,"82 Adult, Community and Other Education",173.1,Education
2015 Q4,Q.HCSA,84 Hospitals,414.2,Healthcare
2015 Q4,Q.HCSA,85 Medical and Other Health Care Services,515.8,Healthcare
2015 Q4,Q.HCSA,86 Residential Care Services,220.1,Healthcare
2015 Q4,Q.HCSA,87 Social Assistance Services,387.6,Healthcare
2015 Q4,R.ARS,89 Heritage Activities,229.1,Arts
2015 Q4,R.ARS,90 Creative and Performing Arts Activities,43.9,Arts
2015 Q4,R.ARS,91 Sports and Recreation Activities,121.7,Arts
2015 Q4,R.ARS,92 Gambling Activities,30.9,Arts
2015 Q4,S.Other,94 Repair and Maintenance,232.3,Other
2015 Q4,S.Other,95 Personal and Other Services,231.5,Other
2015 Q4,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,7.2,Other
2016 Q1,A.AFF,01 Agriculture,286.8,Agriculture
2016 Q1,A.AFF,02 Aquaculture,6.3,Agriculture
2016 Q1,A.AFF,03 Forestry and Logging,8.1,Agriculture
2016 Q1,A.AFF,"04 Fishing, Hunting and Trapping",6.2,Agriculture
2016 Q1,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",18.6,Agriculture
2016 Q1,B.MINING,06 Coal Mining,42.2,Mining
2016 Q1,B.MINING,07 Oil and Gas Extraction,18.7,Mining
2016 Q1,B.MINING,08 Metal Ore Mining,66.2,Mining
2016 Q1,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,9.7,Mining
2016 Q1,B.MINING,10 Exploration and Other Mining Support Services,59.3,Mining
2016 Q1,C.MANU,11Food Product Manufacturing,197.8,Manufacturing
2016 Q1,C.MANU,12Beverage and Tobacco Product Manufacturing,39.5,Manufacturing
2016 Q1,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",35.8,Manufacturing
2016 Q1,C.MANU,14Wood Product Manufacturing,41.2,Manufacturing
2016 Q1,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",9.4,Manufacturing
2016 Q1,C.MANU,16Printing (including the Reproduction of Recorded Media),35.2,Manufacturing
2016 Q1,C.MANU,17Petroleum and Coal Product Manufacturing,9.4,Manufacturing
2016 Q1,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,49.1,Manufacturing
2016 Q1,C.MANU,19Polymer Product and Rubber Product Manufacturing,34.8,Manufacturing
2016 Q1,C.MANU,20Non-Metallic Mineral Product Manufacturing,37.4,Manufacturing
2016 Q1,C.MANU,21Primary Metal and Metal Product Manufacturing,62.1,Manufacturing
2016 Q1,C.MANU,22Fabricated Metal Product Manufacturing,56.4,Manufacturing
2016 Q1,C.MANU,23Transport Equipment Manufacturing,77.2,Manufacturing
2016 Q1,C.MANU,24Machinery and Equipment Manufacturing,116.7,Manufacturing
2016 Q1,C.MANU,25Furniture and Other Manufacturing,49.4,Manufacturing
2016 Q1,D.EGWWS,26Electricity Supply,64.2,"Electricity,Gas"
2016 Q1,D.EGWWS,27Gas Supply,20.5,"Electricity,Gas"
2016 Q1,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",29.6,"Electricity,Gas"
2016 Q1,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",29.6,"Electricity,Gas"
2016 Q1,E.Const,30 Building Construction,266.6,Construction
2016 Q1,E.Const,31 Heavy and Civil Engineering Construction,69.6,Construction
2016 Q1,E.Const,32 Construction Services,695.1,Construction
2016 Q1,F.Wholesale,"
33 Basic Material Wholesaling",83.4,Wholesale
2016 Q1,F.Wholesale,34 Machinery and Equipment Wholesaling,83.9,Wholesale
2016 Q1,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,20.7,Wholesale
2016 Q1,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",64.2,Wholesale
2016 Q1,F.Wholesale,37 Other Goods Wholesaling,73.2,Wholesale
2016 Q1,F.Wholesale,38 Commission-Based Wholesaling,8.4,Wholesale
2016 Q1,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,12.1,Retail Trade
2016 Q1,G.MVMVPR,40 Fuel Retailing,36.4,Retail Trade
2016 Q1,G.MVMVPR,41 Food Retailing,395.5,Retail Trade
2016 Q1,G.MVMVPR,42 Other Store-Based Retailing,682,Retail Trade
2016 Q1,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,17.9,Retail Trade
2016 Q1,H.AFS,44 Accommodation,112.8,Accommodation&Food
2016 Q1,H.AFS,45 Food and Beverage Services,722.4,Accommodation&Food
2016 Q1,I.TPW,46 Road Transport,273.4,Transport
2016 Q1,I.TPW,47 Rail Transport,42,Transport
2016 Q1,I.TPW,48 Water Transport,4.8,Transport
2016 Q1,I.TPW,49 Air and Space Transport,51.1,Transport
2016 Q1,I.TPW,50 Other Transport,7,Transport
2016 Q1,I.TPW,51 Postal and Courier Pick-up and Delivery Services,101,Transport
2016 Q1,I.TPW,52 Transport Support Services,93,Transport
2016 Q1,I.TPW,53 Warehousing and Storage Services,61.7,Transport
2016 Q1,J.IMT,54 Publishing (except Internet and Music Publishing),36.1,Media&telecom
2016 Q1,J.IMT,55 Motion Picture and Sound Recording Activities,29.2,Media&telecom
2016 Q1,J.IMT,56 Broadcasting (except Internet),29.2,Media&telecom
2016 Q1,J.IMT,57 Internet Publishing and Broadcasting,1.2,Media&telecom
2016 Q1,J.IMT,58 Telecommunications Services,93.6,Media&telecom
2016 Q1,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",11.9,Media&telecom
2016 Q1,J.IMT,60 Library and Other Information Services,8.3,Media&telecom
2016 Q1,K.FIS,62 Finance,201.1,Financial
2016 Q1,K.FIS,63 Insurance and Superannuation Funds,85.9,Financial
2016 Q1,K.FIS,64 Auxiliary Finance and Insurance Services,140.7,Financial
2016 Q1,L.RHRES,66 Rental and Hiring Services (except Real Estate),36.9,Retal&Realestate
2016 Q1,L.RHRES,67 Property Operators and Real Estate Services,179.9,Retal&Realestate
2016 Q1,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",836.1,Professional&Scientific
2016 Q1,M.PSTS,70 Computer System Design and Related Services,191.3,Professional&Scientific
2016 Q1,N.ASS,72 Administrative Services,216.3,Administrative
2016 Q1,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",232.7,Administrative
2016 Q1,O.PAS,75 Public Administration,543.3,Public
2016 Q1,O.PAS,76 Defence,23.1,Public
2016 Q1,O.PAS,"77 Public Order, Safety and Regulatory Services",184.2,Public
2016 Q1,P.EDUTRA,80 Preschool and School Education,509.1,Education
2016 Q1,P.EDUTRA,81 Tertiary Education,226.7,Education
2016 Q1,P.EDUTRA,"82 Adult, Community and Other Education",151.4,Education
2016 Q1,Q.HCSA,84 Hospitals,412,Healthcare
2016 Q1,Q.HCSA,85 Medical and Other Health Care Services,525.4,Healthcare
2016 Q1,Q.HCSA,86 Residential Care Services,195,Healthcare
2016 Q1,Q.HCSA,87 Social Assistance Services,388.9,Healthcare
2016 Q1,R.ARS,89 Heritage Activities,241.6,Arts
2016 Q1,R.ARS,90 Creative and Performing Arts Activities,45,Arts
2016 Q1,R.ARS,91 Sports and Recreation Activities,130.1,Arts
2016 Q1,R.ARS,92 Gambling Activities,24.4,Arts
2016 Q1,S.Other,94 Repair and Maintenance,213.5,Other
2016 Q1,S.Other,95 Personal and Other Services,243.1,Other
2016 Q1,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,5.6,Other
2016 Q2,A.AFF,01 Agriculture,288.6,Agriculture
2016 Q2,A.AFF,02 Aquaculture,6.9,Agriculture
2016 Q2,A.AFF,03 Forestry and Logging,7.3,Agriculture
2016 Q2,A.AFF,"04 Fishing, Hunting and Trapping",6.6,Agriculture
2016 Q2,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",21.8,Agriculture
2016 Q2,B.MINING,06 Coal Mining,42.9,Mining
2016 Q2,B.MINING,07 Oil and Gas Extraction,25.5,Mining
2016 Q2,B.MINING,08 Metal Ore Mining,60.8,Mining
2016 Q2,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,12.8,Mining
2016 Q2,B.MINING,10 Exploration and Other Mining Support Services,55.4,Mining
2016 Q2,C.MANU,11Food Product Manufacturing,196.4,Manufacturing
2016 Q2,C.MANU,12Beverage and Tobacco Product Manufacturing,31.1,Manufacturing
2016 Q2,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",35.9,Manufacturing
2016 Q2,C.MANU,14Wood Product Manufacturing,40.2,Manufacturing
2016 Q2,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",14.3,Manufacturing
2016 Q2,C.MANU,16Printing (including the Reproduction of Recorded Media),40.3,Manufacturing
2016 Q2,C.MANU,17Petroleum and Coal Product Manufacturing,7.1,Manufacturing
2016 Q2,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,48,Manufacturing
2016 Q2,C.MANU,19Polymer Product and Rubber Product Manufacturing,30.1,Manufacturing
2016 Q2,C.MANU,20Non-Metallic Mineral Product Manufacturing,35.1,Manufacturing
2016 Q2,C.MANU,21Primary Metal and Metal Product Manufacturing,66.2,Manufacturing
2016 Q2,C.MANU,22Fabricated Metal Product Manufacturing,66.4,Manufacturing
2016 Q2,C.MANU,23Transport Equipment Manufacturing,70,Manufacturing
2016 Q2,C.MANU,24Machinery and Equipment Manufacturing,125.7,Manufacturing
2016 Q2,C.MANU,25Furniture and Other Manufacturing,57.8,Manufacturing
2016 Q2,D.EGWWS,26Electricity Supply,62.2,"Electricity,Gas"
2016 Q2,D.EGWWS,27Gas Supply,14.4,"Electricity,Gas"
2016 Q2,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",26,"Electricity,Gas"
2016 Q2,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",34.4,"Electricity,Gas"
2016 Q2,E.Const,30 Building Construction,289.8,Construction
2016 Q2,E.Const,31 Heavy and Civil Engineering Construction,76.8,Construction
2016 Q2,E.Const,32 Construction Services,704.5,Construction
2016 Q2,F.Wholesale,"
33 Basic Material Wholesaling",90.3,Wholesale
2016 Q2,F.Wholesale,34 Machinery and Equipment Wholesaling,106.6,Wholesale
2016 Q2,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,21.8,Wholesale
2016 Q2,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",64.4,Wholesale
2016 Q2,F.Wholesale,37 Other Goods Wholesaling,72.6,Wholesale
2016 Q2,F.Wholesale,38 Commission-Based Wholesaling,6.8,Wholesale
2016 Q2,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,9,Retail Trade
2016 Q2,G.MVMVPR,40 Fuel Retailing,34.2,Retail Trade
2016 Q2,G.MVMVPR,41 Food Retailing,399.8,Retail Trade
2016 Q2,G.MVMVPR,42 Other Store-Based Retailing,662,Retail Trade
2016 Q2,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,21.9,Retail Trade
2016 Q2,H.AFS,44 Accommodation,105.7,Accommodation&Food
2016 Q2,H.AFS,45 Food and Beverage Services,745.4,Accommodation&Food
2016 Q2,I.TPW,46 Road Transport,275.5,Transport
2016 Q2,I.TPW,47 Rail Transport,39.4,Transport
2016 Q2,I.TPW,48 Water Transport,6.4,Transport
2016 Q2,I.TPW,49 Air and Space Transport,54.2,Transport
2016 Q2,I.TPW,50 Other Transport,5.6,Transport
2016 Q2,I.TPW,51 Postal and Courier Pick-up and Delivery Services,97.3,Transport
2016 Q2,I.TPW,52 Transport Support Services,80.1,Transport
2016 Q2,I.TPW,53 Warehousing and Storage Services,51.2,Transport
2016 Q2,J.IMT,54 Publishing (except Internet and Music Publishing),26.7,Media&telecom
2016 Q2,J.IMT,55 Motion Picture and Sound Recording Activities,29.5,Media&telecom
2016 Q2,J.IMT,56 Broadcasting (except Internet),26.8,Media&telecom
2016 Q2,J.IMT,57 Internet Publishing and Broadcasting,0.9,Media&telecom
2016 Q2,J.IMT,58 Telecommunications Services,90.8,Media&telecom
2016 Q2,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",9.6,Media&telecom
2016 Q2,J.IMT,60 Library and Other Information Services,13.7,Media&telecom
2016 Q2,K.FIS,62 Finance,209,Financial
2016 Q2,K.FIS,63 Insurance and Superannuation Funds,91.7,Financial
2016 Q2,K.FIS,64 Auxiliary Finance and Insurance Services,134,Financial
2016 Q2,L.RHRES,66 Rental and Hiring Services (except Real Estate),42,Retal&Realestate
2016 Q2,L.RHRES,67 Property Operators and Real Estate Services,175.4,Retal&Realestate
2016 Q2,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",775.5,Professional&Scientific
2016 Q2,M.PSTS,70 Computer System Design and Related Services,207.7,Professional&Scientific
2016 Q2,N.ASS,72 Administrative Services,199.9,Administrative
2016 Q2,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",214.4,Administrative
2016 Q2,O.PAS,75 Public Administration,544.5,Public
2016 Q2,O.PAS,76 Defence,21.9,Public
2016 Q2,O.PAS,"77 Public Order, Safety and Regulatory Services",195.2,Public
2016 Q2,P.EDUTRA,80 Preschool and School Education,508.5,Education
2016 Q2,P.EDUTRA,81 Tertiary Education,244.2,Education
2016 Q2,P.EDUTRA,"82 Adult, Community and Other Education",178.6,Education
2016 Q2,Q.HCSA,84 Hospitals,363.6,Healthcare
2016 Q2,Q.HCSA,85 Medical and Other Health Care Services,550.3,Healthcare
2016 Q2,Q.HCSA,86 Residential Care Services,232.9,Healthcare
2016 Q2,Q.HCSA,87 Social Assistance Services,420.3,Healthcare
2016 Q2,R.ARS,89 Heritage Activities,227.8,Arts
2016 Q2,R.ARS,90 Creative and Performing Arts Activities,39.4,Arts
2016 Q2,R.ARS,91 Sports and Recreation Activities,126.6,Arts
2016 Q2,R.ARS,92 Gambling Activities,23,Arts
2016 Q2,S.Other,94 Repair and Maintenance,228.8,Other
2016 Q2,S.Other,95 Personal and Other Services,251.3,Other
2016 Q2,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,5.8,Other
2016 Q3,A.AFF,01 Agriculture,252.2,Agriculture
2016 Q3,A.AFF,02 Aquaculture,11.4,Agriculture
2016 Q3,A.AFF,03 Forestry and Logging,8.2,Agriculture
2016 Q3,A.AFF,"04 Fishing, Hunting and Trapping",6.7,Agriculture
2016 Q3,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",20.8,Agriculture
2016 Q3,B.MINING,06 Coal Mining,52.2,Mining
2016 Q3,B.MINING,07 Oil and Gas Extraction,21.9,Mining
2016 Q3,B.MINING,08 Metal Ore Mining,63.4,Mining
2016 Q3,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,9.3,Mining
2016 Q3,B.MINING,10 Exploration and Other Mining Support Services,53.9,Mining
2016 Q3,C.MANU,11Food Product Manufacturing,203.1,Manufacturing
2016 Q3,C.MANU,12Beverage and Tobacco Product Manufacturing,28.1,Manufacturing
2016 Q3,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",30.9,Manufacturing
2016 Q3,C.MANU,14Wood Product Manufacturing,42.7,Manufacturing
2016 Q3,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",15.3,Manufacturing
2016 Q3,C.MANU,16Printing (including the Reproduction of Recorded Media),37.7,Manufacturing
2016 Q3,C.MANU,17Petroleum and Coal Product Manufacturing,3.6,Manufacturing
2016 Q3,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,46.2,Manufacturing
2016 Q3,C.MANU,19Polymer Product and Rubber Product Manufacturing,28.9,Manufacturing
2016 Q3,C.MANU,20Non-Metallic Mineral Product Manufacturing,32.4,Manufacturing
2016 Q3,C.MANU,21Primary Metal and Metal Product Manufacturing,71.6,Manufacturing
2016 Q3,C.MANU,22Fabricated Metal Product Manufacturing,61.6,Manufacturing
2016 Q3,C.MANU,23Transport Equipment Manufacturing,68.7,Manufacturing
2016 Q3,C.MANU,24Machinery and Equipment Manufacturing,112.7,Manufacturing
2016 Q3,C.MANU,25Furniture and Other Manufacturing,55.9,Manufacturing
2016 Q3,D.EGWWS,26Electricity Supply,59.9,"Electricity,Gas"
2016 Q3,D.EGWWS,27Gas Supply,13.8,"Electricity,Gas"
2016 Q3,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",21.9,"Electricity,Gas"
2016 Q3,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",34.1,"Electricity,Gas"
2016 Q3,E.Const,30 Building Construction,271.9,Construction
2016 Q3,E.Const,31 Heavy and Civil Engineering Construction,65.7,Construction
2016 Q3,E.Const,32 Construction Services,686.3,Construction
2016 Q3,F.Wholesale,"
33 Basic Material Wholesaling",76.2,Wholesale
2016 Q3,F.Wholesale,34 Machinery and Equipment Wholesaling,112.6,Wholesale
2016 Q3,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,20.7,Wholesale
2016 Q3,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",68.1,Wholesale
2016 Q3,F.Wholesale,37 Other Goods Wholesaling,72.6,Wholesale
2016 Q3,F.Wholesale,38 Commission-Based Wholesaling,8.3,Wholesale
2016 Q3,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,10.1,Retail Trade
2016 Q3,G.MVMVPR,40 Fuel Retailing,41.9,Retail Trade
2016 Q3,G.MVMVPR,41 Food Retailing,400.4,Retail Trade
2016 Q3,G.MVMVPR,42 Other Store-Based Retailing,611.8,Retail Trade
